genotype	sex	side	microscope	magnification	ID	dimensions	Scale	X1	Y1	X2	Y2	X3	Y3	X4	Y4	X5	Y5	X6	Y6	X7	Y7	X8	Y8	X9	Y9	X10	Y10	X11	Y11	X12	Y12	X13	Y13	X14	Y14	X15	Y15	X16	Y16	X17	Y17	X18	Y18	X19	Y19	X20	Y20	X21	Y21	X22	Y22	X23	Y23	X24	Y24	X25	Y25	X26	Y26	X27	Y27	X28	Y28	X29	Y29	X30	Y30	X31	Y31	X32	Y32	X33	Y33	X34	Y34	X35	Y35	X36	Y36	X37	Y37	X38	Y38	X39	Y39	X40	Y40	X41	Y41	X42	Y42	X43	Y43	X44	Y44	X45	Y45	X46	Y46	X47	Y47	X48	Y48	CentroidSize
samw	F	R	lei	4X	30	960x718	0.007858	-0.04907098	-0.11787036	-0.22237527	-0.02700746	-0.23403726	0.02218059	-0.16053408	0.0876771	0.11472309	0.06406548	0.18944854	0.05374171	0.01911136	-0.05597193	0.00446664	-0.01738941	0.08768107	0.00203403	0.08557098	0.01845584	0.15298787	0.02297294	0.16632449	-0.00568849	0.19432467	-0.01816294	0.18142033	-0.06849317	0.14633164	-0.10424847	0.09980568	-0.12422521	0.05032277	-0.12946125	0.0020896	-0.12621118	-0.09113739	-0.10848013	-0.1405127	-0.0917332	-0.18473397	-0.06646038	-0.23199606	-0.00753655	-0.2192372	0.05010883	-0.19021985	0.07403601	-0.10674331	0.09835524	-0.05983926	0.09908218	-0.00983701	0.09445332	0.05207521	0.08461806	0.15018936	0.04000361	0.19104259	0.03023544	-0.01852131	-0.08274078	0.06320123	-0.03709218	0.11364143	-0.02031903	-0.14915916	-0.02126253	-0.07197446	-0.01700748	0.04614815	-0.00913055	0.13787005	0.006039	-0.17332744	0.02822665	-0.11617503	0.03011408	-0.05147934	0.02991332	0.01807775	0.02761477	0.11539402	0.02059835	-0.10375051	0.0758939	-0.04742882	0.0674865	0.01469319	0.05710741	0.07621609	0.0433761	0.14929296	0.06564869	0.00963965	-0.03754648	5.1434925773
samw	F	R	lei	4X	31	960x718	0.007858	-0.05012413	-0.11649493	-0.22018858	-0.02966572	-0.23374021	0.0205757	-0.16161738	0.08751586	0.11764265	0.06355615	0.19235979	0.05204929	0.01643152	-0.057699	0.00548519	-0.01708171	0.08901908	0.00159798	0.08650825	0.01819022	0.14885346	0.02210764	0.16664919	-0.00640186	0.19165014	-0.01887673	0.18193876	-0.0685147	0.14671378	-0.10436797	0.09997532	-0.12435927	0.05041285	-0.12833936	0.00234001	-0.12470332	-0.09097034	-0.10802792	-0.14058042	-0.0919155	-0.18489942	-0.06659781	-0.23149079	-0.00712144	-0.2187823	0.05025138	-0.18991633	0.07421787	-0.10656816	0.09893764	-0.0596269	0.09993805	-0.00956192	0.09558048	0.0524313	0.08590776	0.15029965	0.04024713	0.19214048	0.03013026	-0.01902202	-0.08276764	0.06234395	-0.03770349	0.1129267	-0.02090482	-0.14733544	-0.02186463	-0.07057653	-0.01661637	0.04682303	-0.00909658	0.13821351	0.005479	-0.17307261	0.02744137	-0.11611509	0.03001011	-0.05157405	0.03026731	0.01780655	0.02777623	0.1145318	0.01972331	-0.10542607	0.07587012	-0.04949211	0.06823745	0.01230467	0.05898073	0.07343366	0.04565795	0.15266838	0.06688053	0.00877716	-0.03800671	5.1358032039
samw	F	R	lei	4X	32	960x718	0.007858	-0.05246695	-0.11943742	-0.22043529	-0.02511634	-0.23236438	0.02403488	-0.16167493	0.08491758	0.11694574	0.06538386	0.19069426	0.05565656	0.0122205	-0.0580206	0.00447858	-0.01722972	0.08865346	0.0029831	0.08586256	0.01971744	0.1516577	0.02475706	0.1664695	-0.00469418	0.19172221	-0.01855362	0.18109565	-0.06884588	0.14874736	-0.10764829	0.10103424	-0.12833967	0.05082174	-0.13315617	0.00221107	-0.12961858	-0.09078247	-0.10941899	-0.13950248	-0.09111238	-0.18279337	-0.06499494	-0.22975488	-0.00707137	-0.21828682	0.04966922	-0.18879727	0.07264482	-0.10573523	0.09679345	-0.05889495	0.09845307	-0.00873358	0.09502577	0.05354099	0.08634896	0.1521026	0.04106308	0.19103045	0.03138628	-0.02295904	-0.08344555	0.05968931	-0.03725793	0.11102418	-0.01963548	-0.14767441	-0.02130847	-0.07098044	-0.0172719	0.04644224	-0.00868661	0.13735401	0.00750407	-0.17183866	0.02833744	-0.1151205	0.02967187	-0.05092018	0.02944841	0.01810263	0.02748463	0.11457555	0.02193368	-0.10446906	0.07561594	-0.04826734	0.06777704	0.01372616	0.05787776	0.07520437	0.04492541	0.15137807	0.06961019	0.0056671	-0.0381575	5.3480225882
samw	F	R	lei	4X	33	960x718	0.007858	-0.04851073	-0.11720725	-0.22192178	-0.02845033	-0.23454873	0.02165955	-0.15789431	0.08864231	0.11613399	0.06397561	0.19022578	0.05411632	0.01441606	-0.05756522	0.00545095	-0.01679318	0.08719993	0.00172327	0.08481238	0.01834484	0.15430028	0.02301654	0.1651951	-0.00557247	0.19305448	-0.01739152	0.18094583	-0.06785244	0.14694245	-0.10450341	0.10045274	-0.12576768	0.0505814	-0.12954658	0.00246182	-0.12548225	-0.09080603	-0.10826689	-0.14040537	-0.09217657	-0.18490704	-0.06718517	-0.23213678	-0.00791284	-0.21993906	0.05048776	-0.19070068	0.07470199	-0.10667644	0.09760132	-0.05983615	0.09825478	-0.00980034	0.09417687	0.05225141	0.08513551	0.14999201	0.03953269	0.19114121	0.03097486	-0.01921781	-0.08261924	0.06103631	-0.03717729	0.11133927	-0.02070491	-0.14858159	-0.02182212	-0.0715485	-0.01689492	0.04619887	-0.00852968	0.13782588	0.00602212	-0.17410668	0.02840968	-0.1168678	0.03029039	-0.05209612	0.0297265	0.01752472	0.02703039	0.11536113	0.02062452	-0.10144168	0.07575443	-0.04528473	0.06752764	0.01664673	0.05741388	0.07796773	0.04378212	0.15077702	0.06834673	0.00699283	-0.03785065	5.2941595644
samw	F	R	lei	4X	34	960x718	0.007858	-0.04430162	-0.11766273	-0.22226683	-0.03051694	-0.23703214	0.02061105	-0.15465362	0.09054358	0.11657245	0.06110228	0.19038564	0.05398758	0.01689111	-0.0567176	0.00455636	-0.01743801	0.08547488	0.00138708	0.08363211	0.01767969	0.15694821	0.02292439	0.16533495	-0.0052222	0.19288609	-0.01819298	0.1795854	-0.06646023	0.14562243	-0.10248021	0.09957261	-0.12246502	0.05036855	-0.12784554	0.00229396	-0.12475165	-0.09089947	-0.10782347	-0.14037666	-0.0914892	-0.18510871	-0.06688038	-0.23437596	-0.00810037	-0.22067821	0.05186541	-0.1909033	0.07582455	-0.10669367	0.09835059	-0.05992003	0.09868626	-0.0100034	0.09426184	0.05178019	0.08470519	0.14955397	0.04013051	0.19119686	0.03057015	-0.01721587	-0.08173242	0.06230352	-0.03689664	0.11166532	-0.02013907	-0.14915253	-0.02388314	-0.07209383	-0.01848973	0.04557594	-0.00864416	0.13748595	0.00577852	-0.17659372	0.02788766	-0.11887723	0.03020022	-0.05352399	0.03022411	0.01668895	0.02726413	0.11576273	0.01990833	-0.09965533	0.07589519	-0.04350874	0.06729697	0.01829	0.05636855	0.07963081	0.04274909	0.15052297	0.06581204	0.00725291	-0.03818324	5.0194663783
samw	F	R	lei	4X	35	960x718	0.007858	-0.04328801	-0.11704866	-0.22109369	-0.03139336	-0.23582655	0.01717085	-0.16111153	0.0886093	0.11481872	0.0637573	0.18963213	0.05118988	0.01761933	-0.05587539	0.00569595	-0.01701755	0.08694942	0.00107093	0.08498271	0.01809351	0.15650052	0.02077674	0.16558494	-0.00742317	0.1925076	-0.01983473	0.180703	-0.06752772	0.14560423	-0.10302604	0.09920141	-0.12254982	0.04998147	-0.12695291	0.00200828	-0.12370696	-0.09122435	-0.10745197	-0.14084394	-0.09162393	-0.18552102	-0.06690767	-0.23340992	-0.00768655	-0.21954812	0.05039823	-0.19071725	0.07457673	-0.10729903	0.09989171	-0.06028032	0.10100988	-0.01017703	0.09670618	0.05176981	0.08680107	0.14831985	0.03857864	0.1905698	0.02802929	-0.01631716	-0.08114914	0.06303289	-0.03656037	0.1125056	-0.02112518	-0.14816147	-0.02244759	-0.07139761	-0.016707	0.04582213	-0.00898791	0.13734526	0.00460729	-0.17536351	0.02711881	-0.1176009	0.03081688	-0.05210546	0.03131155	0.01826136	0.02839064	0.11719615	0.01979801	-0.10351241	0.07669066	-0.04623329	0.06897748	0.0168838	0.05840847	0.07904804	0.04316127	0.14957439	0.06441024	0.00891377	-0.03734792	4.8492356232
samw	F	R	lei	4X	36	960x718	0.007858	-0.05185572	-0.11608062	-0.2213462	-0.02870332	-0.23391521	0.01955071	-0.16077049	0.0866202	0.11534933	0.06302169	0.18925411	0.05515575	0.01485236	-0.05737166	0.00151149	-0.01690627	0.0883239	0.00213921	0.08579081	0.01874968	0.15817218	0.02292716	0.16572881	-0.00543032	0.19316288	-0.01929388	0.18144053	-0.06856488	0.14741536	-0.10593803	0.09996168	-0.12566878	0.05019011	-0.12944717	0.00211303	-0.12536897	-0.09081232	-0.10718215	-0.13998097	-0.09045327	-0.18430735	-0.06570294	-0.23216937	-0.00728175	-0.21795087	0.04978384	-0.18924172	0.07351968	-0.10625584	0.09775704	-0.05946636	0.09906074	-0.00938973	0.09549993	0.05268216	0.08650069	0.15027162	0.04015959	0.19045623	0.03225913	-0.02081303	-0.08228026	0.06084019	-0.03760917	0.11139648	-0.0206679	-0.14920251	-0.02248744	-0.07235288	-0.01727423	0.04528425	-0.00831629	0.13712639	0.00576692	-0.17356193	0.02685536	-0.11604496	0.0294595	-0.05088547	0.03007154	0.01914432	0.02793248	0.11769833	0.02129154	-0.10357843	0.07464673	-0.04605519	0.06784885	0.01727988	0.05806645	0.07990792	0.04427057	0.14941522	0.0672644	0.00518698	-0.03815005	5.4327673779
samw	F	R	lei	4X	37	960x718	0.007858	-0.04984498	-0.11577036	-0.22240913	-0.02877415	-0.23538133	0.01907341	-0.16022144	0.08579243	0.11571466	0.06413165	0.18961575	0.05329746	0.01548767	-0.05572028	0.00324601	-0.0159529	0.08725204	0.00266601	0.08494776	0.01917894	0.15850305	0.02262703	0.16607251	-0.00516276	0.19359547	-0.02272175	0.18091411	-0.06901485	0.14610612	-0.10515528	0.09914899	-0.12439131	0.04977915	-0.12788993	0.00188722	-0.1240809	-0.09106	-0.10699906	-0.14041723	-0.09096176	-0.18491583	-0.06641774	-0.2331924	-0.00776828	-0.21866075	0.04994512	-0.18928101	0.0729203	-0.10643194	0.09673883	-0.05975429	0.09837623	-0.00972808	0.09519879	0.05238122	0.08670888	0.1498114	0.03968066	0.19080805	0.0305226	-0.01984676	-0.0809635	0.06180508	-0.03616581	0.11256684	-0.01994054	-0.14946713	-0.02270309	-0.07242458	-0.01660912	0.0452845	-0.00757323	0.13726212	0.00642233	-0.17468554	0.02684701	-0.11691305	0.02986365	-0.05147482	0.03051606	0.01888009	0.0282631	0.11804067	0.02123497	-0.10266662	0.07347753	-0.04523736	0.06660095	0.01805231	0.05715936	0.08056452	0.04329437	0.15029669	0.06709174	0.00599025	-0.03689282	5.3545660099
samw	F	R	lei	4X	38	960x718	0.007858	-0.04909095	-0.11449646	-0.22163691	-0.03020028	-0.23506893	0.01768693	-0.16255586	0.08562162	0.11817383	0.06158232	0.1893156	0.05228713	0.01417677	-0.05613194	0.00233194	-0.01614231	0.08657775	0.00172219	0.08361329	0.01874632	0.15625328	0.02195194	0.16643192	-0.00653498	0.19603294	-0.0204197	0.18233981	-0.06868216	0.14749852	-0.10501402	0.10033209	-0.12419493	0.05092942	-0.12691026	0.00308502	-0.12278561	-0.08995894	-0.10611032	-0.13947254	-0.09063142	-0.18430816	-0.06657272	-0.23320999	-0.00790488	-0.21767644	0.04980339	-0.18862232	0.07315855	-0.10584034	0.09822765	-0.05898328	0.0997658	-0.00888378	0.0959781	0.05316788	0.08655129	0.14967572	0.03797941	0.19146733	0.0289973	-0.02002005	-0.0796511	0.06166333	-0.03649378	0.1122176	-0.02059546	-0.14928522	-0.02267848	-0.07225209	-0.0163961	0.04544435	-0.00790447	0.13767968	0.00550892	-0.1749084	0.02596818	-0.11757944	0.02972335	-0.05254083	0.03112501	0.01738768	0.02851525	0.11584332	0.0204924	-0.10453009	0.07494518	-0.04705268	0.0684044	0.01636211	0.05897475	0.07878258	0.04436733	0.15140071	0.06540809	0.00529281	-0.03704142	5.2931384024
samw	F	R	lei	4X	39	960x718	0.007858	-0.05195565	-0.1182303	-0.21894638	-0.02895618	-0.2315448	0.02047224	-0.16085867	0.08743003	0.11712351	0.06404484	0.19097454	0.05431528	0.01047426	-0.06015191	-0.00086278	-0.01825411	0.08829116	0.00206907	0.08543864	0.01859816	0.15500152	0.02336095	0.16538893	-0.0050007	0.19361615	-0.01717267	0.18125917	-0.06737422	0.14707233	-0.10373811	0.10098603	-0.12554505	0.05102152	-0.1310266	0.00256141	-0.12752764	-0.09079869	-0.10931835	-0.14026297	-0.09234196	-0.18422941	-0.06647836	-0.22947675	-0.00695999	-0.21770644	0.04913568	-0.1895496	0.07347638	-0.10651534	0.09927737	-0.05945621	0.10075809	-0.00921479	0.09688752	0.05301305	0.08749883	0.15036073	0.03979783	0.19180242	0.031911	-0.02235646	-0.08387083	0.05896485	-0.03887673	0.10968353	-0.0215283	-0.1482969	-0.02231838	-0.07175769	-0.01751587	0.04575867	-0.00930749	0.13715373	0.00623382	-0.17137342	0.02822569	-0.11449829	0.03056473	-0.05012492	0.03024939	0.0191026	0.02830067	0.11602603	0.02091089	-0.1034086	0.07600492	-0.04652167	0.0688885	0.01624945	0.05937595	0.07807997	0.04490249	0.15170891	0.06864843	0.00260334	-0.03984499	5.1997606641
samw	F	R	lei	4X	4	960x718	0.007858	-0.04684458	-0.11640835	-0.22111443	-0.03088051	-0.23619268	0.01625458	-0.15813113	0.08899061	0.11776765	0.06182943	0.19349137	0.05058466	0.0164327	-0.05569011	0.00195842	-0.01698554	0.08922932	0.00147528	0.08689172	0.01860605	0.1485174	0.02240908	0.16576661	-0.00544538	0.19386675	-0.01972212	0.18133108	-0.067485	0.14632384	-0.10286313	0.09999994	-0.12208937	0.05087271	-0.12663085	0.00287207	-0.12364328	-0.09050305	-0.10765007	-0.14014955	-0.09164676	-0.18480673	-0.06674548	-0.23351199	-0.00764144	-0.21886354	0.05094072	-0.18955626	0.07459439	-0.10617215	0.09954197	-0.05919346	0.100522	-0.00913613	0.09591665	0.05272914	0.08568243	0.14973658	0.03875803	0.19360678	0.02896949	-0.01820553	-0.0811092	0.0624058	-0.03631162	0.11272667	-0.0206545	-0.14898985	-0.02279968	-0.07179293	-0.01730535	0.04627934	-0.00834485	0.13882527	0.00497257	-0.17515158	0.02591276	-0.11781129	0.02989903	-0.0527885	0.03065872	0.01710362	0.02802602	0.11440534	0.01998594	-0.1027579	0.07715124	-0.04763119	0.06849111	0.01323261	0.05810407	0.07342845	0.04414224	0.15284161	0.06296385	0.00666163	-0.03733037	5.1582357597
samw	F	R	lei	4X	40	960x718	0.007858	-0.04843975	-0.11630802	-0.22067673	-0.03035928	-0.23622353	0.01810744	-0.15975602	0.08805392	0.1180466	0.06156034	0.19059344	0.05393914	0.01228448	-0.05855372	0.00484967	-0.01718053	0.08874495	0.00231865	0.08629253	0.01799889	0.15516951	0.0236608	0.16636224	-0.00444296	0.19332849	-0.01952178	0.18158284	-0.0683394	0.14575297	-0.10319767	0.09952483	-0.12311494	0.05024986	-0.12824404	0.00221343	-0.12478595	-0.09062611	-0.10677708	-0.13984938	-0.09037863	-0.18424788	-0.06581816	-0.23316623	-0.00773238	-0.21956315	0.0510312	-0.1900415	0.07459487	-0.10650264	0.09829635	-0.05971922	0.09903366	-0.00981936	0.09453998	0.05197879	0.08482063	0.1492397	0.0390679	0.19143666	0.03129102	-0.01995252	-0.08150538	0.06089334	-0.03728002	0.11125432	-0.02025045	-0.14795157	-0.02198486	-0.07106498	-0.01682521	0.04661015	-0.00867626	0.13806429	0.00649114	-0.17523411	0.02726828	-0.11749575	0.03029417	-0.05209458	0.03011525	0.01818342	0.02773608	0.1165574	0.02062719	-0.10264446	0.07560402	-0.04609416	0.0672013	0.01629415	0.05703292	0.07809455	0.04346217	0.15161119	0.06553843	0.00594983	-0.03840901	5.2356831305
samw	F	R	lei	4X	41	960x718	0.007858	-0.05089467	-0.11751332	-0.22143115	-0.02794697	-0.23475368	0.02083064	-0.1558249	0.08754485	0.11588689	0.06496829	0.19083612	0.05621263	0.01230508	-0.05795623	-0.00095823	-0.0178858	0.08830842	0.00214301	0.08556053	0.01865217	0.15134958	0.02397184	0.16669144	-0.00539068	0.19557463	-0.01953089	0.18206481	-0.06855982	0.14679397	-0.10381387	0.10087009	-0.12516247	0.05111852	-0.13073006	0.00274347	-0.12705041	-0.09034404	-0.1080845	-0.13950314	-0.09084142	-0.18359443	-0.06552319	-0.23249747	-0.00745934	-0.21799898	0.05027652	-0.1884133	0.07309522	-0.10554607	0.09785526	-0.05867992	0.0993925	-0.00855523	0.09544791	0.05356756	0.08608233	0.15150812	0.04031044	0.19235929	0.03186522	-0.02178921	-0.08194218	0.06075931	-0.03759064	0.11197785	-0.02104095	-0.14998616	-0.0222582	-0.0728112	-0.01797824	0.04555184	-0.00902124	0.13770907	0.00617598	-0.17392537	0.0268701	-0.1168577	0.02891522	-0.05220947	0.02883879	0.01730259	0.02718862	0.11430419	0.0210603	-0.10014679	0.07550714	-0.04494605	0.06737423	0.01597288	0.05757266	0.07632617	0.0444351	0.15071667	0.06935893	0.00350805	-0.03866549	5.181865954
samw	F	R	lei	4X	42	960x718	0.007858	-0.04625409	-0.11708626	-0.22072495	-0.02983433	-0.23604904	0.02187414	-0.15707228	0.08868882	0.11461788	0.06457868	0.19230532	0.05327843	0.01470979	-0.05763413	0.00050996	-0.01734937	0.08722892	0.00104137	0.08490965	0.0175685	0.15057797	0.02267652	0.16694768	-0.00589709	0.1955103	-0.01950843	0.1813267	-0.06738148	0.14681512	-0.10319231	0.10069366	-0.12363556	0.05124908	-0.12860321	0.00309339	-0.12514808	-0.09005739	-0.10740732	-0.13946948	-0.09100796	-0.18395721	-0.06622669	-0.23290356	-0.0078074	-0.21997348	0.0517824	-0.18980674	0.07502059	-0.10587286	0.09781868	-0.05906572	0.09844442	-0.00909685	0.09400454	0.05281895	0.0844436	0.15078494	0.03985602	0.19325616	0.03168447	-0.01787914	-0.08215519	0.06215124	-0.03697738	0.11245909	-0.02093198	-0.14926715	-0.02236421	-0.07216013	-0.01680573	0.04594184	-0.00864886	0.13826993	0.0053817	-0.17519417	0.02730892	-0.1179516	0.02949064	-0.05310299	0.02982872	0.0165905	0.02704723	0.11412347	0.01952501	-0.10133061	0.07658317	-0.04607428	0.06780568	0.01489704	0.05728491	0.07534318	0.04377582	0.15077515	0.06712871	0.0053568	-0.03831872	5.2433576858
samw	F	R	lei	4X	43	960x718	0.007858	-0.04648911	-0.11644394	-0.22214279	-0.0286869	-0.23580159	0.02065436	-0.15659157	0.08876763	0.11690678	0.06216751	0.19157294	0.05278693	0.0146197	-0.05848003	0.00088901	-0.01761916	0.08758585	0.00134321	0.08521987	0.01808711	0.15146202	0.0229181	0.16626227	-0.0057304	0.19523771	-0.01803093	0.18114561	-0.06702049	0.14691956	-0.10310583	0.10075016	-0.12370366	0.05127229	-0.12797039	0.0032277	-0.12432889	-0.08993904	-0.10727106	-0.1394854	-0.09133628	-0.18416124	-0.06676516	-0.23304125	-0.00807786	-0.21948554	0.05117424	-0.18968249	0.07460407	-0.10599132	0.09806141	-0.05918314	0.09878907	-0.00922976	0.09433908	0.05261596	0.08463542	0.15019882	0.0394265	0.19270568	0.03089807	-0.01800132	-0.08193584	0.06215366	-0.03784934	0.11209702	-0.02110735	-0.15005147	-0.02152013	-0.07269787	-0.01708224	0.04584086	-0.00892262	0.13817105	0.00596216	-0.17502778	0.02715681	-0.1177435	0.02969775	-0.05282374	0.03015629	0.01695991	0.02780727	0.11459292	0.02001698	-0.10193908	0.07573532	-0.04638508	0.06786688	0.01486278	0.05793378	0.07547837	0.0443812	0.15167076	0.0664699	0.00547483	-0.03884855	5.1602194066
samw	F	R	lei	4X	44	960x718	0.007858	-0.04641208	-0.11622081	-0.22345424	-0.03076781	-0.23928409	0.01994768	-0.15531573	0.08844769	0.11998747	0.06218959	0.18895627	0.05217484	0.02004294	-0.05443491	0.00740752	-0.01934865	0.09113031	0.00228459	0.08869513	0.01892457	0.15071926	0.02284016	0.1660099	-0.0056539	0.18982488	-0.01929305	0.18084285	-0.06831309	0.14500146	-0.10348235	0.09840023	-0.12251108	0.04923296	-0.1273541	0.00127713	-0.12403372	-0.09147158	-0.10609062	-0.14076709	-0.08998056	-0.18561634	-0.0660239	-0.23656169	-0.00813905	-0.22046969	0.05193113	-0.1901044	0.07417293	-0.10699038	0.09758385	-0.06033292	0.09921753	-0.0103514	0.09588969	0.05168031	0.08728347	0.14877266	0.03985999	0.18923069	0.02959556	-0.0166477	-0.08105486	0.0640249	-0.03536524	0.11413727	-0.01897612	-0.1488866	-0.02242157	-0.07181578	-0.01754722	0.04606282	-0.01017704	0.13715294	0.00573069	-0.17657368	0.02668953	-0.1183359	0.02890294	-0.05240103	0.02882499	0.0184988	0.02720633	0.11668392	0.02126467	-0.10067314	0.0739607	-0.0454223	0.06667837	0.01541855	0.05703499	0.07522983	0.04222345	0.15176084	0.06416014	0.01170593	-0.03783042	4.8601897421
samw	F	R	lei	4X	45	960x718	0.007858	-0.04525063	-0.11797277	-0.22022205	-0.03047873	-0.23560617	0.01955245	-0.15860776	0.08938143	0.11707774	0.06318971	0.18954117	0.05365271	0.01752441	-0.05735513	0.00354263	-0.01696881	0.08668353	0.00166231	0.08391762	0.01891793	0.15268291	0.02242314	0.1654467	-0.00584812	0.19363595	-0.02031665	0.18097511	-0.06784217	0.14651892	-0.10387078	0.10024645	-0.12453467	0.05062816	-0.1292292	0.00242997	-0.12561104	-0.09087437	-0.10813502	-0.14033382	-0.09151057	-0.18465563	-0.06625447	-0.23264422	-0.00734285	-0.21983419	0.05137424	-0.19037061	0.07534794	-0.10635775	0.09920763	-0.05936464	0.09988351	-0.00927153	0.09537115	0.05274829	0.08559848	0.15047662	0.03964325	0.19084053	0.03018062	-0.01682305	-0.08283807	0.06268397	-0.03742455	0.11222299	-0.02087514	-0.14813819	-0.02162805	-0.07144632	-0.01625784	0.04584063	-0.00849506	0.13732717	0.00568673	-0.17519625	0.0268514	-0.11796232	0.02980552	-0.05308794	0.0304657	0.01665202	0.02820314	0.11457812	0.02072104	-0.10250764	0.07604342	-0.04637811	0.06825918	0.01549801	0.05831025	0.07659404	0.04409278	0.15038872	0.06495519	0.00823083	-0.03799115	5.0357759115
samw	F	R	lei	4X	46	960x718	0.007858	-0.04908084	-0.11757866	-0.22021511	-0.02957384	-0.2357215	0.021034	-0.15833629	0.08793793	0.11675869	0.06319764	0.1882248	0.05507395	0.01621951	-0.05771194	0.00066623	-0.0175089	0.0875876	0.0019574	0.08474089	0.01869266	0.15918975	0.02296219	0.16385187	-0.00495843	0.19285268	-0.01815717	0.17959524	-0.06701455	0.1467055	-0.10449927	0.10018802	-0.1263509	0.05008498	-0.13076697	0.00181892	-0.12662451	-0.09107657	-0.10763401	-0.14005743	-0.09031744	-0.18394156	-0.06503877	-0.23274871	-0.00745278	-0.21975534	0.05081729	-0.19012575	0.07408497	-0.10676793	0.09797981	-0.05995105	0.09924577	-0.00989397	0.09545456	0.05217163	0.08641372	0.14971304	0.04003858	0.1896445	0.03260878	-0.01907457	-0.08320204	0.06120606	-0.03754699	0.11107914	-0.02017559	-0.14879332	-0.02237888	-0.0722735	-0.01747423	0.04490857	-0.00845499	0.13626947	0.00626322	-0.1749064	0.02697816	-0.11715118	0.02938134	-0.05171279	0.02982175	0.01860432	0.02747319	0.11780775	0.02161712	-0.10072542	0.07560967	-0.0436546	0.06729755	0.01923959	0.05674553	0.08151826	0.04275556	0.14993263	0.06781864	0.00538423	-0.0388401	5.1937550946
samw	F	R	lei	4X	47	960x718	0.007858	-0.0447623	-0.11779489	-0.21988001	-0.03293081	-0.23551991	0.01985815	-0.15781221	0.08982768	0.11761017	0.06290072	0.19093217	0.05278113	0.01564607	-0.05808792	0.00410654	-0.01758144	0.08970231	0.00138505	0.08880554	0.01769762	0.14647565	0.02214972	0.16572734	-0.00648604	0.19291831	-0.02015597	0.18153915	-0.06798998	0.14584672	-0.10283154	0.09973172	-0.12275678	0.05045968	-0.12813323	0.00228125	-0.12504066	-0.0910997	-0.10801969	-0.14079844	-0.09186281	-0.18554206	-0.06688829	-0.23352212	-0.00727755	-0.21924027	0.05104874	-0.19016624	0.0750529	-0.10657226	0.10005204	-0.05949702	0.10112074	-0.00931553	0.09678559	0.05277233	0.0869086	0.1496105	0.03871238	0.19155725	0.02982654	-0.01694914	-0.08266567	0.06232449	-0.03732733	0.11206818	-0.02112827	-0.14745301	-0.02415189	-0.07072164	-0.01807746	0.04671749	-0.00971583	0.13813142	0.00526472	-0.17383446	0.02711046	-0.11654009	0.02996904	-0.05159754	0.03044939	0.01818897	0.02770725	0.11468944	0.01959629	-0.10278009	0.07885006	-0.04800442	0.07020865	0.01243541	0.05945927	0.07219989	0.04524444	0.15173623	0.06554039	0.00739424	-0.03860353	4.8819387047
