genotype	sex	side	microscope	magnification	ID	Scale	X1	Y1	X2	Y2	X3	Y3	X4	Y4	X5	Y5	X6	Y6	X7	Y7	X8	Y8	X9	Y9	X10	Y10	X11	Y11	X12	Y12	X13	Y13	X14	Y14	X15	Y15	X16	Y16	X17	Y17	X18	Y18	X19	Y19	X20	Y20	X21	Y21	X22	Y22	X23	Y23	X24	Y24	X25	Y25	X26	Y26	X27	Y27	X28	Y28	X29	Y29	X30	Y30	X31	Y31	X32	Y32	X33	Y33	X34	Y34	X35	Y35	X36	Y36	X37	Y37	X38	Y38	X39	Y39	X40	Y40	X41	Y41	X42	Y42	X43	Y43	X44	Y44	X45	Y45	X46	Y46	X47	Y47	X48	Y48	CentroidSize
samw	M	R	oly	4X	87	0.00704	-0.04635403	-0.1184849	-0.22082493	-0.02976592	-0.23580122	0.02333511	-0.15020566	0.09301538	0.11787319	0.06114145	0.19352129	0.04952114	0.01720514	-0.05686625	0.00558054	-0.01848284	0.08731111	0.00030433	0.08562928	0.01631513	0.1435688	0.02013317	0.16356575	-0.00609402	0.19191439	-0.01305226	0.18331067	-0.06552881	0.15052224	-0.10382465	0.10225273	-0.12444562	0.0511109	-0.12940485	0.00124181	-0.12596511	-0.09290815	-0.10857781	-0.14256646	-0.09201012	-0.18675536	-0.06595853	-0.23314021	-0.00588834	-0.22044287	0.05289235	-0.18985956	0.0767533	-0.10505155	0.10072586	-0.05817395	0.10114467	-0.00869408	0.09593436	0.0539554	0.08471422	0.15059095	0.03646777	0.19208472	0.03033574	-0.01815853	-0.08279627	0.06183469	-0.03747537	0.111629	-0.02107023	-0.14772199	-0.0221756	-0.07093132	-0.01705131	0.04648925	-0.01019311	0.13817655	0.00342015	-0.17533475	0.02955785	-0.11941628	0.03154727	-0.05511784	0.03066168	0.01446769	0.02688998	0.109939	0.01733155	-0.09802014	0.07783459	-0.04535216	0.06854346	0.01365846	0.05808142	0.07168951	0.04354888	0.15350498	0.06363086	0.00820302	-0.03866975	4.069
samw	M	R	oly	4X	88	0.00704	-0.04565406	-0.11734085	-0.22220162	-0.03159821	-0.23764439	0.02091331	-0.1540093	0.09136433	0.11516001	0.06237774	0.19023761	0.04937078	0.01916113	-0.05558529	0.01267179	-0.01747034	0.09018562	0.00065105	0.08828259	0.01702	0.15143515	0.019174	0.16264679	-0.00649152	0.19158879	-0.01948113	0.17895355	-0.06478969	0.14587547	-0.10150588	0.09938284	-0.1236755	0.04857609	-0.12836964	-0.00093345	-0.12446541	-0.09449736	-0.10696267	-0.14378368	-0.09054203	-0.18812328	-0.06536285	-0.23590033	-0.0059468	-0.22026509	0.05221631	-0.19016194	0.07577143	-0.10629223	0.10036465	-0.05961373	0.10132607	-0.01021833	0.09679497	0.05240036	0.08621487	0.14812592	0.03604628	0.19065006	0.02835342	-0.01809644	-0.08102893	0.06214178	-0.03720633	0.11169256	-0.02138027	-0.14724497	-0.02274156	-0.07049002	-0.01631689	0.04709314	-0.01102418	0.13843293	0.00369685	-0.17607638	0.02750557	-0.11880177	0.03030993	-0.05287586	0.0307865	0.01854999	0.02776656	0.11631888	0.0183662	-0.09932076	0.07716142	-0.04459643	0.0682046	0.01660989	0.05731691	0.07689961	0.04267675	0.15070441	0.06455012	0.0130245	-0.03701466	4.106
samw	M	R	oly	4X	89	0.00704	-0.04624076	-0.11532699	-0.22184748	-0.03534131	-0.23908687	0.02166215	-0.15175345	0.0928683	0.11419039	0.061301	0.19183439	0.04694921	0.02056582	-0.05397133	0.00897246	-0.01735014	0.09034289	0.00022822	0.0880456	0.01571977	0.15074091	0.01899885	0.16562586	-0.00637029	0.193672	-0.01651708	0.1804681	-0.06471929	0.14539002	-0.09931937	0.09896368	-0.11937909	0.04903617	-0.12448084	-0.00020687	-0.12157837	-0.09394785	-0.10652907	-0.14374069	-0.09152806	-0.18890429	-0.06701756	-0.23767112	-0.00663632	-0.22089036	0.05305273	-0.19041324	0.07659646	-0.10620947	0.10093605	-0.05953322	0.10134855	-0.01031166	0.09595199	0.05191477	0.08434174	0.14681713	0.03449107	0.19245892	0.02537953	-0.01689629	-0.0801782	0.063722	-0.03613888	0.1137626	-0.02045637	-0.14811431	-0.02278379	-0.07092289	-0.01607209	0.04687261	-0.01042324	0.13897397	0.00306123	-0.17744468	0.02803881	-0.12004229	0.03052759	-0.05399443	0.03044082	0.01749346	0.0267496	0.11547842	0.0175337	-0.09823024	0.0770463	-0.04409924	0.06716435	0.01646594	0.05573607	0.07625282	0.04122961	0.15065257	0.06140635	0.01178817	-0.03664242	3.684
samw	M	R	oly	4X	90	0.00704	-0.04800816	-0.11674893	-0.22099141	-0.0362445	-0.24014952	0.02058824	-0.14922195	0.09284059	0.11517048	0.06095235	0.19259675	0.04836102	0.02156792	-0.05266887	0.01032711	-0.01713087	0.08965392	0.00056902	0.08778379	0.01555952	0.14854826	0.01937892	0.16533536	-0.00756239	0.19324005	-0.01593713	0.17860143	-0.06425437	0.14532167	-0.09975276	0.09873011	-0.11991561	0.04884326	-0.12746305	-0.00066526	-0.12445888	-0.09406609	-0.10640719	-0.14321452	-0.08988616	-0.18804746	-0.06564646	-0.23870998	-0.0067883	-0.22041577	0.05298052	-0.18978074	0.07603083	-0.10594491	0.10059083	-0.05930938	0.10134868	-0.01004528	0.09625564	0.05227236	0.08490231	0.14740181	0.03491734	0.1928157	0.02647717	-0.0177367	-0.08108135	0.06318862	-0.03619266	0.11389542	-0.02166393	-0.14728354	-0.02306649	-0.07020727	-0.01601559	0.04728173	-0.00985237	0.13926603	0.00360549	-0.17853553	0.0278374	-0.12127292	0.03070369	-0.05536279	0.03078465	0.01597606	0.02693324	0.11381025	0.01709591	-0.09661635	0.07684057	-0.04317621	0.06766486	0.01658202	0.0569216	0.07543787	0.04242777	0.15138122	0.06180766	0.01373253	-0.03563795	3.505
samw	M	R	oly	4X	91	0.00704	-0.04481916	-0.1192076	-0.22118329	-0.03141527	-0.2360291	0.01963382	-0.14622711	0.09596664	0.11517632	0.06249125	0.19068912	0.04932442	0.02076074	-0.0567865	0.00843755	-0.01852669	0.08673556	-0.00075188	0.08472959	0.01617781	0.14207818	0.01964512	0.16512408	-0.00840928	0.19555816	-0.01361989	0.1803006	-0.06364022	0.14795421	-0.10066415	0.10185787	-0.12341171	0.05092658	-0.12911915	0.00104426	-0.12599552	-0.09330331	-0.10933011	-0.14319108	-0.09284318	-0.18769586	-0.06671049	-0.23392044	-0.00587716	-0.21992156	0.05258549	-0.19027621	0.07746746	-0.1052754	0.10253526	-0.05820748	0.10242032	-0.00876342	0.0963873	0.05371708	0.08437815	0.15033134	0.03637337	0.19241831	0.02697039	-0.01589019	-0.08361094	0.06376605	-0.03821225	0.11352742	-0.02207947	-0.14749028	-0.02295224	-0.07048409	-0.01717508	0.04726772	-0.01092009	0.13920007	0.00264161	-0.17817323	0.03196332	-0.12205494	0.03266392	-0.05768796	0.03083212	0.01203244	0.02723432	0.10762797	0.01681187	-0.09538911	0.07997077	-0.04373873	0.06953373	0.01416417	0.05794467	0.07143371	0.04389253	0.15073943	0.06385657	0.0121234	-0.03844336	3.738
samw	M	R	oly	4X	92	0.00704	-0.04641492	-0.11893737	-0.21955373	-0.03222622	-0.23471405	0.02098558	-0.15401354	0.09401227	0.11608325	0.06139945	0.18891403	0.04901196	0.02098072	-0.05656099	0.00700352	-0.01787837	0.09030159	0.00054374	0.08819024	0.0168255	0.14341072	0.01953644	0.16330358	-0.00867527	0.19229163	-0.01280492	0.18216232	-0.06510363	0.14962411	-0.10299393	0.10242835	-0.12622392	0.05075098	-0.13112238	0.0007454	-0.12692163	-0.09334054	-0.10838745	-0.14275915	-0.09120605	-0.18691016	-0.06526285	-0.23334628	-0.00546243	-0.21891567	0.05179656	-0.18997484	0.07691358	-0.10549096	0.10371271	-0.05816747	0.10425552	-0.00842803	0.09871278	0.05434677	0.08673771	0.14973731	0.03488615	0.19018056	0.02583198	-0.01684637	-0.08386767	0.06265539	-0.03906635	0.11224957	-0.02308636	-0.14651417	-0.02320293	-0.07021422	-0.01710979	0.04644466	-0.01075517	0.13758521	0.00278953	-0.17411121	0.02903985	-0.11833958	0.03186815	-0.05414384	0.03168489	0.01538956	0.02853977	0.11058275	0.01785236	-0.10100815	0.07951802	-0.0476454	0.07019261	0.01211445	0.05929337	0.07096237	0.04466258	0.15074679	0.06428053	0.01166643	-0.03802794	4.192
samw	M	R	oly	4X	93	0.00704	-0.05185798	-0.11716522	-0.2216736	-0.03104158	-0.23799157	0.01798974	-0.15225217	0.09228901	0.11457893	0.06206394	0.19303032	0.04863653	0.02062219	-0.053684	0.01023416	-0.01770305	0.0922699	0.00098241	0.08989741	0.01636647	0.15004149	0.0190159	0.16528334	-0.00689737	0.19166825	-0.01220076	0.17769145	-0.06322195	0.14495029	-0.09956025	0.09961503	-0.12319695	0.04883487	-0.13040487	-0.00098633	-0.12656529	-0.09409217	-0.10670074	-0.14282718	-0.08932645	-0.1868834	-0.06439025	-0.23547444	-0.00623761	-0.22028465	0.05212226	-0.19031805	0.07597364	-0.10635751	0.10045498	-0.05975535	0.10082761	-0.01059973	0.09548276	0.05163415	0.08424809	0.14802319	0.03700147	0.19253353	0.02644714	-0.01945191	-0.08259173	0.06192871	-0.03645731	0.11318174	-0.02107765	-0.14727123	-0.02160326	-0.07028358	-0.0163785	0.04743505	-0.01067432	0.13905953	0.00387651	-0.17680171	0.02782508	-0.11955781	0.03108388	-0.05367593	0.03080665	0.01761525	0.02697898	0.1153613	0.01760192	-0.0985055	0.07749886	-0.04444589	0.06775089	0.01607181	0.05639353	0.0756966	0.04155478	0.15126835	0.06225605	0.01282083	-0.03644997	3.883
samw	M	R	oly	4X	94	0.00704	-0.05060492	-0.1169852	-0.22169783	-0.02941944	-0.23624782	0.02090949	-0.15312517	0.09206339	0.11367377	0.06289533	0.19029767	0.04866176	0.01847735	-0.05611597	0.00856767	-0.01849967	0.09112527	0.00051384	0.08859163	0.0164798	0.14631741	0.02062304	0.16438461	-0.00672163	0.195267	-0.01215473	0.18174765	-0.06512836	0.14911827	-0.10295096	0.10141563	-0.12410826	0.05037414	-0.1291196	0.00058991	-0.12551407	-0.09324087	-0.10731866	-0.14244648	-0.09028112	-0.1865624	-0.06477135	-0.23416464	-0.00573176	-0.21954119	0.0523018	-0.18958259	0.07630224	-0.10527212	0.10071788	-0.0584685	0.1011517	-0.00904222	0.09601807	0.05356122	0.08491012	0.14984667	0.0361375	0.19211999	0.02635948	-0.01947565	-0.08270523	0.06180437	-0.03806047	0.11227104	-0.02171452	-0.14754732	-0.02197157	-0.0703993	-0.01710698	0.04776183	-0.01125091	0.13952054	0.00364908	-0.17530552	0.0285151	-0.1188986	0.03101774	-0.0540079	0.03059085	0.01624748	0.02747939	0.11258986	0.01814182	-0.09989498	0.07796709	-0.04634879	0.06857422	0.01354453	0.05738232	0.07261357	0.04296152	0.14976358	0.06347717	0.01028212	-0.03817129	4.252
samw	M	R	oly	4X	95	0.00704	-0.05047229	-0.11636524	-0.22480703	-0.0280998	-0.23747269	0.01797333	-0.15150295	0.09154109	0.1148478	0.062792	0.19363497	0.04832404	0.02160566	-0.05361865	0.01224858	-0.01685329	0.08984684	0.00080482	0.08737988	0.01715039	0.15027725	0.02158576	0.16220231	-0.00573688	0.19101958	-0.01446017	0.17897421	-0.06457837	0.14632735	-0.10162293	0.10002349	-0.12459776	0.04898741	-0.12970318	-0.00056243	-0.12525349	-0.09379278	-0.10639499	-0.1429623	-0.09011754	-0.18767206	-0.06581744	-0.23532362	-0.00636576	-0.21994783	0.05184862	-0.18986099	0.07546082	-0.1059355	0.09954259	-0.05936276	0.10012867	-0.01012902	0.09520667	0.05228925	0.08443522	0.14859	0.0363905	0.19274555	0.02697294	-0.01824105	-0.0828231	0.06128666	-0.037047	0.11148085	-0.02140606	-0.14925629	-0.02136376	-0.07175661	-0.01631391	0.04674403	-0.0098455	0.13910403	0.00394398	-0.17647052	0.02747988	-0.11934922	0.03114791	-0.05359229	0.03081365	0.01757169	0.02739742	0.11529087	0.01883077	-0.09790689	0.07659732	-0.04404784	0.06704283	0.01629396	0.05638685	0.07584049	0.04247407	0.15165289	0.06207172	0.01415936	-0.03595904	4.152
samw	M	R	oly	4X	96	0.00704	-0.04984484	-0.11805218	-0.22128883	-0.02957936	-0.23524662	0.02213459	-0.15384151	0.09252093	0.11312504	0.06283329	0.19058674	0.05169375	0.01744436	-0.05672521	0.00640417	-0.01840842	0.08771454	-0.00034045	0.08610819	0.01712144	0.15678124	0.01914737	0.16188958	-0.00622516	0.19188825	-0.01248389	0.17916355	-0.06391227	0.14648923	-0.10100858	0.10018932	-0.12434183	0.04900033	-0.12992438	-0.00080078	-0.12617149	-0.0945498	-0.10813385	-0.14390283	-0.09130191	-0.18780247	-0.06528148	-0.23325326	-0.00547094	-0.22034095	0.05172577	-0.19092942	0.07620769	-0.10674504	0.10112542	-0.05995885	0.10168744	-0.01057848	0.09667779	0.05194052	0.08562994	0.14752359	0.0356468	0.19104278	0.02920627	-0.01962463	-0.08343046	0.06055741	-0.03830988	0.11056105	-0.02197029	-0.14783334	-0.02299924	-0.07120929	-0.01744626	0.04604567	-0.01041017	0.13730059	0.00457531	-0.17492529	0.02879826	-0.11723539	0.03070923	-0.05089099	0.0299354	0.02094178	0.02673777	0.11936935	0.01895333	-0.09830864	0.0765485	-0.04271034	0.06703578	0.01946753	0.05589771	0.08083416	0.04139228	0.14971255	0.06619576	0.00974005	-0.03821014	4.093
samw	M	R	oly	4X	97	0.00704	-0.0445491	-0.1207778	-0.22077707	-0.03008219	-0.23611904	0.02364108	-0.14838069	0.09566387	0.11601075	0.06025756	0.18971007	0.05145081	0.02015872	-0.05659661	0.00995185	-0.01912779	0.09245834	0.00016084	0.08953715	0.01613077	0.14100024	0.02073161	0.16430443	-0.00733136	0.19207848	-0.0136232	0.18093003	-0.06448804	0.14837244	-0.10191004	0.10190907	-0.12557561	0.05041203	-0.13190097	0.00019854	-0.12831946	-0.09393338	-0.10929613	-0.14321268	-0.09155254	-0.18698993	-0.06511859	-0.23374432	-0.00567924	-0.22107902	0.05288393	-0.19113967	0.07769724	-0.10590153	0.10250034	-0.05881637	0.10219493	-0.00940588	0.0959123	0.052997	0.08365972	0.15017468	0.0369895	0.19046536	0.03069854	-0.01668596	-0.0841042	0.0629602	-0.03795423	0.11277623	-0.02162371	-0.14671981	-0.02109445	-0.06998116	-0.01645832	0.04790392	-0.01207479	0.13865202	0.00437028	-0.17500336	0.03059426	-0.11931079	0.03211317	-0.0553448	0.03025639	0.01390653	0.02646584	0.10894379	0.01752086	-0.09756818	0.07900989	-0.04592361	0.06806104	0.01207601	0.05639	0.06967793	0.04330994	0.15072008	0.06464286	0.01230047	-0.0386183	3.974
samw	M	R	oly	4X	98	0.00704	-0.04631627	-0.11996512	-0.21992891	-0.03307229	-0.23536861	0.02106673	-0.15011077	0.09410984	0.11237401	0.06547843	0.19042995	0.051544	0.01613693	-0.05839751	0.00766772	-0.01714466	0.0902855	0.0009812	0.08885211	0.01783434	0.14991623	0.02137159	0.16238021	-0.00721362	0.18887897	-0.01824514	0.18129202	-0.06638962	0.14735303	-0.10284129	0.10046551	-0.12506331	0.04937111	-0.13076647	-0.000537	-0.12727618	-0.09460165	-0.1094466	-0.14417285	-0.09246881	-0.1882774	-0.06614771	-0.23385637	-0.00558925	-0.21957297	0.05170529	-0.19020177	0.07626735	-0.10590926	0.10233562	-0.05879482	0.10298609	-0.00918575	0.09763568	0.05352745	0.08617529	0.15037925	0.03728327	0.18987252	0.02646107	-0.01906454	-0.08374602	0.06090372	-0.03867107	0.11031367	-0.02161488	-0.14666437	-0.02338047	-0.07055411	-0.0169417	0.04579822	-0.01009361	0.13660649	0.00420092	-0.17448684	0.02857987	-0.11772939	0.03118422	-0.05242801	0.03095847	0.01827384	0.02796745	0.11520694	0.01963958	-0.09685354	0.07869756	-0.04311713	0.06934438	0.01696785	0.05826234	0.07615241	0.04357606	0.14949943	0.06726308	0.00882721	-0.0384344	4.126
samw	M	R	oly	4X	99	0.00704	-0.04709953	-0.11737005	-0.22145135	-0.03245845	-0.237828	0.01895542	-0.14972492	0.0938586	0.11402362	0.06183172	0.1903649	0.05072865	0.01866639	-0.05642502	0.00946383	-0.01761405	0.0882872	0.00019594	0.08599943	0.01659182	0.14944999	0.02014113	0.16404677	-0.0072439	0.19423744	-0.01570491	0.17983805	-0.06424585	0.14720798	-0.10127321	0.10091011	-0.12410484	0.04988252	-0.12931348	0.00017595	-0.12531622	-0.09348865	-0.1070092	-0.14277852	-0.09039559	-0.18729481	-0.06543544	-0.23578692	-0.00622065	-0.22005578	0.0525373	-0.19007512	0.07671337	-0.10560795	0.10147373	-0.05874005	0.10174956	-0.00935571	0.09627629	0.05309644	0.08475916	0.14911038	0.0356658	0.1917391	0.02715414	-0.01946259	-0.08069069	0.06230965	-0.03780941	0.11239094	-0.02193624	-0.14761466	-0.02203304	-0.07059784	-0.01625457	0.04709401	-0.01053363	0.13892256	0.00299635	-0.17707196	0.02798738	-0.12001005	0.03125302	-0.05433227	0.03094646	0.01676508	0.02756644	0.11427085	0.01808754	-0.09789657	0.07741758	-0.04411242	0.06840865	0.01591798	0.05720486	0.07515973	0.04283987	0.14980151	0.06373937	0.01125327	-0.03769171	4.131
samw	M	R	oly	4X	100	0.00704	-0.05289728	-0.11550334	-0.21945773	-0.03150439	-0.23522974	0.01630087	-0.15709473	0.09060976	0.1168096	0.061421	0.19356153	0.04903974	0.01714693	-0.05487321	0.008588	-0.01728765	0.09043914	0.00066441	0.08764615	0.01721823	0.14761945	0.01948199	0.16374159	-0.00708863	0.19531272	-0.01644894	0.18184076	-0.06551439	0.14776665	-0.10178293	0.10086844	-0.12322662	0.05011808	-0.12770838	0.00057535	-0.12396004	-0.09324201	-0.10707898	-0.142713	-0.09088144	-0.18692621	-0.06531913	-0.23270296	-0.00533303	-0.21893766	0.05196054	-0.18934069	0.07614732	-0.1051548	0.10051213	-0.05840624	0.10106745	-0.00899533	0.09621422	0.05363375	0.08538053	0.14940886	0.03552671	0.19416094	0.02662391	-0.02154995	-0.08113345	0.06047125	-0.03716995	0.11122771	-0.02121503	-0.14600188	-0.02222129	-0.06913244	-0.01607119	0.04818133	-0.00948666	0.1403334	0.00233215	-0.17600901	0.02900793	-0.11932213	0.03183047	-0.05421806	0.03116891	0.01628937	0.0280965	0.11290003	0.01790924	-0.1024876	0.07756532	-0.04799158	0.06849131	0.01302751	0.05763891	0.07307296	0.04287344	0.15266446	0.06239593	0.01040503	-0.03667025	4.188
star	F	L	oly	4X	1	0.00704	-0.05176167	-0.11472753	-0.22235738	-0.02823764	-0.23643229	0.01561942	-0.15353248	0.09085662	0.12023944	0.06048312	0.18875361	0.05161538	0.01494925	-0.05628569	0.00164681	-0.01626261	0.09009302	0.00091151	0.0870499	0.01765171	0.15711513	0.02040159	0.14821805	-0.01288725	0.19601574	-0.00860392	0.18691277	-0.06572386	0.15117295	-0.10224134	0.10330417	-0.12368741	0.05210434	-0.12820951	0.00242858	-0.12387919	-0.09140663	-0.10617114	-0.14093639	-0.09051788	-0.18560442	-0.06600252	-0.23312351	-0.00699491	-0.22022568	0.05176362	-0.189989	0.07596623	-0.10524192	0.09882768	-0.05859939	0.09922424	-0.00919379	0.0947188	0.05358379	0.08481018	0.15045663	0.03748708	0.19144317	0.02931286	-0.02270781	-0.08220395	0.05303146	-0.04087728	0.10017089	-0.02644808	-0.14929402	-0.02085349	-0.0718867	-0.01524244	0.0465371	-0.00926415	0.13911373	0.00396047	-0.17783281	0.03108592	-0.11945413	0.03245519	-0.05262234	0.03058588	0.01976532	0.02726847	0.11910194	0.01883623	-0.0978592	0.07639267	-0.04226637	0.06756747	0.01987325	0.05675503	0.08123475	0.04268734	0.15279712	0.06543492	0.00521502	-0.03735785	4.728
star	F	L	oly	4X	2	0.00704	-0.05094701	-0.11267237	-0.22276244	-0.02841674	-0.23696202	0.01865456	-0.16094375	0.08730381	0.11784427	0.05956061	0.19111623	0.0505191	0.01374117	-0.05570474	0.00809819	-0.01622295	0.08773656	0.00057234	0.0849186	0.01663304	0.1544719	0.01960518	0.16715822	-0.00870973	0.19283531	-0.01333403	0.18355838	-0.06615018	0.1487641	-0.10270777	0.10116968	-0.12445532	0.05015408	-0.12741961	0.00100823	-0.12205414	-0.09189019	-0.10355335	-0.14080955	-0.08793831	-0.18528083	-0.06434069	-0.23444117	-0.00676244	-0.21905134	0.05171256	-0.1887775	0.07497569	-0.10506366	0.09827659	-0.05870415	0.0990464	-0.00955978	0.09472563	0.0528536	0.08466041	0.14856491	0.03599104	0.19176008	0.02660402	-0.02019809	-0.07939292	0.06228203	-0.03656336	0.1134001	-0.02195155	-0.14861364	-0.02013074	-0.07157782	-0.01483085	0.04618504	-0.00969002	0.13821895	0.00301607	-0.17649702	0.02740374	-0.11889559	0.03074348	-0.05257652	0.03109169	0.01917608	0.02694509	0.11764642	0.01798092	-0.10396224	0.07571976	-0.04759358	0.06750508	0.01544869	0.05683682	0.07742411	0.04186157	0.15191741	0.0614855	0.00765552	-0.0364289	4.962
star	F	L	oly	4X	3	0.00704	-0.0525363	-0.1164251	-0.22114198	-0.02765279	-0.23479296	0.01860092	-0.15908603	0.08855211	0.11773549	0.06299336	0.18855047	0.0523485	0.01343791	-0.05845372	0.0066226	-0.01683945	0.08891163	0.00234811	0.0865958	0.01842327	0.15654377	0.02174274	0.1659945	-0.00638965	0.19045522	-0.01908788	0.1816853	-0.06719227	0.14684638	-0.10334303	0.0996118	-0.12511589	0.04859554	-0.13035414	-0.00097672	-0.12601753	-0.09393116	-0.10631479	-0.14268734	-0.08928407	-0.18640248	-0.06402877	-0.23220544	-0.00526267	-0.21910009	0.05153238	-0.18946619	0.07536941	-0.10559295	0.09846847	-0.05916409	0.09928631	-0.00991012	0.09533791	0.05279795	0.08606443	0.15008619	0.0386933	0.18918703	0.02847483	-0.02097754	-0.08316604	0.06108729	-0.03784818	0.11217002	-0.02113794	-0.14763949	-0.0205351	-0.07129577	-0.01605776	0.04569761	-0.00984908	0.13636928	0.00562818	-0.17431703	0.02735176	-0.11674178	0.03043409	-0.05048941	0.03063546	0.02126601	0.02805973	0.1196725	0.0198693	-0.10216401	0.0753473	-0.04574207	0.06733955	0.01735582	0.05727863	0.07950718	0.04309356	0.15100806	0.06504212	0.00856961	-0.03795987	4.923
star	F	L	oly	4X	4	0.00704	-0.05395596	-0.11559238	-0.22147635	-0.0260684	-0.23714172	0.01920076	-0.15788349	0.08746727	0.11696615	0.06116899	0.19263453	0.04925615	0.01472626	-0.05622263	0.00471885	-0.01664699	0.08815528	0.00050657	0.08540052	0.01702992	0.15236922	0.02155806	0.1641079	-0.00603628	0.1967288	-0.01101826	0.18278907	-0.06558679	0.14854711	-0.10185959	0.10162212	-0.12364848	0.05082052	-0.13021705	0.00099537	-0.12655	-0.09171119	-0.10529149	-0.13993269	-0.08734293	-0.18345135	-0.06242409	-0.23317944	-0.00631805	-0.21917687	0.05250087	-0.18810622	0.07492823	-0.10425367	0.09738839	-0.05794703	0.09806916	-0.00882926	0.09360805	0.05358008	0.0835031	0.15009645	0.03658131	0.19415261	0.02690747	-0.02205138	-0.08199805	0.06014949	-0.03739154	0.11127293	-0.02137664	-0.14822835	-0.01816488	-0.0708701	-0.01494892	0.04751889	-0.00917836	0.13978226	0.00451951	-0.17808672	0.02769925	-0.12060343	0.02984138	-0.05450337	0.0300908	0.01706842	0.02722217	0.11530389	0.01867411	-0.10216342	0.07556296	-0.04683229	0.06694929	0.01508006	0.0563691	0.07607033	0.04209057	0.15230548	0.06220842	0.00742171	-0.03702007	4.86
star	F	L	oly	4X	6	0.00704	-0.04622565	-0.1175994	-0.22201999	-0.0326327	-0.23810153	0.0175454	-0.14730867	0.09425799	0.1129579	0.06313686	0.19073368	0.04913992	0.01879463	-0.05515493	0.00622616	-0.01742803	0.08858599	-0.00035436	0.08708736	0.01656552	0.14969381	0.01908924	0.16526726	-0.00889471	0.19419575	-0.01590923	0.17890152	-0.0636855	0.14621556	-0.10018311	0.10029314	-0.12258143	0.04964279	-0.12783452	0.00004127	-0.12445203	-0.09392416	-0.10811371	-0.14373777	-0.09232042	-0.18845412	-0.06687175	-0.23568599	-0.00638659	-0.22069124	0.05250058	-0.19053471	0.07655026	-0.10607229	0.10110835	-0.05925421	0.10157703	-0.00986415	0.09637169	0.05261433	0.08501671	0.14787877	0.03473144	0.19246734	0.02844755	-0.01797359	-0.08124273	0.06295425	-0.03698943	0.11317695	-0.02169815	-0.14853236	-0.0219814	-0.07141766	-0.01612656	0.0463729	-0.0104689	0.13835761	0.0032674	-0.17724608	0.02793116	-0.12008331	0.03163334	-0.05425441	0.03148009	0.01699193	0.02774546	0.11462352	0.01774067	-0.09501168	0.0781658	-0.04161957	0.06899324	0.01798811	0.05763656	0.07664312	0.04255323	0.14934406	0.0628854	0.0099634	-0.03716129	4.011
star	F	L	oly	4X	7	0.00704	-0.04958881	-0.1184576	-0.22347388	-0.03139966	-0.23858445	0.02019855	-0.14435736	0.09353238	0.11697305	0.06300051	0.1888955	0.05416584	0.01903636	-0.05624095	0.00727426	-0.01737375	0.09085713	0.0019924	0.0895884	0.01914372	0.15800702	0.02365992	0.14494398	-0.01080806	0.19102729	-0.0171206	0.18358038	-0.06629816	0.14750909	-0.10113894	0.10052392	-0.12236769	0.04984802	-0.12878269	-0.00004315	-0.12596152	-0.09433962	-0.10907825	-0.14421645	-0.09282896	-0.18887555	-0.06710255	-0.23631444	-0.00671835	-0.22132255	0.05211638	-0.19072035	0.07544889	-0.10648217	0.09981692	-0.05967677	0.10098031	-0.01007029	0.09673385	0.05289584	0.08666672	0.15012329	0.0384167	0.1895924	0.03086183	-0.02163892	-0.08420945	0.0524891	-0.04136654	0.09843544	-0.02484742	-0.1491534	-0.02247605	-0.0721681	-0.01704167	0.04580033	-0.01019002	0.1371907	0.00620948	-0.17646173	0.02707475	-0.11814808	0.02981583	-0.05105512	0.03016525	0.02158359	0.02766188	0.12132319	0.02145369	-0.09112937	0.07665569	-0.03689664	0.0681607	0.02350734	0.05710282	0.08300409	0.04239182	0.15055303	0.06611473	0.01015447	-0.03773268	3.923
