Unique_ID,Population,Sex,Treatment,Individual,Side,Centroid Size,Log Centroid Size,ProcCoord1,ProcCoord2,ProcCoord3,ProcCoord4,ProcCoord5,ProcCoord6,ProcCoord7,ProcCoord8,ProcCoord9,ProcCoord10,ProcCoord11,ProcCoord12,ProcCoord13,ProcCoord14,ProcCoord15,ProcCoord16,ProcCoord17,ProcCoord18,ProcCoord19,ProcCoord20,ProcCoord21,ProcCoord22,ProcCoord23,ProcCoord24,ProcCoord25,ProcCoord26,ProcCoord27,ProcCoord28,ProcCoord29,ProcCoord30
G9_F_C_29_L,G9,F,C,29,L,2.569660006,0.943773597,0.250385173,0.071248444,0.238778956,0.021643141,0.263140728,-0.014578011,0.20497143,-0.053370025,0.195724147,-0.031472011,0.164078133,0.024187185,0.142266401,0.087682605,0.067662714,0.020685359,0.072173923,-0.001931464,-0.088368578,-0.02967949,-0.083034003,-0.094084763,-0.317857157,0.164512761,-0.478819156,0.045268377,-0.456521879,-0.031348058,-0.174580833,-0.178764048
G9_F_C_29_R,G9,F,C,29,R,2.585486816,0.949913814,0.248644292,0.068908458,0.237540788,0.022692644,0.263992101,-0.010101594,0.205572612,-0.051398931,0.195803385,-0.028506054,0.164485358,0.023844326,0.140528274,0.083862143,0.070934234,0.01909916,0.072377059,-0.003388098,-0.091579212,-0.029804324,-0.084077272,-0.097509812,-0.319981752,0.163927657,-0.476894086,0.049804355,-0.458029411,-0.028253736,-0.16931637,-0.183176193
G9_F_C_30_L,G9,F,C,30,L,2.78425363,1.023979841,0.250062388,0.071760121,0.235123964,0.023522684,0.267276718,-0.009764861,0.209367983,-0.054217131,0.198827269,-0.031907996,0.169839851,0.025212854,0.13725738,0.088791285,0.058015613,0.020247787,0.061546656,-0.00549582,-0.084934092,-0.032575089,-0.080087159,-0.1003199,-0.316433588,0.167272061,-0.477893949,0.051546799,-0.452388897,-0.030527314,-0.175580137,-0.183545481
G9_F_C_30_R,G9,F,C,30,R,2.791246098,1.026488126,0.247741814,0.071084451,0.239846399,0.023923386,0.266333895,-0.011060946,0.209083857,-0.055716743,0.197347132,-0.034140954,0.168599366,0.023842172,0.1378343,0.087252329,0.058279498,0.020210371,0.059494507,-0.00429142,-0.079013791,-0.029780501,-0.077721612,-0.098969739,-0.32486814,0.167773717,-0.477393022,0.049858014,-0.452105037,-0.030043999,-0.173459166,-0.179940137
G9_F_C_31_L,G9,F,C,31,L,2.840383803,1.043939185,0.247710654,0.068740985,0.240876776,0.022564101,0.26752265,-0.010724216,0.208794213,-0.055155888,0.198044205,-0.033358289,0.170196566,0.025246005,0.142661741,0.086679871,0.064968741,0.020883871,0.068430406,-0.004682876,-0.09502379,-0.028353075,-0.087152463,-0.096764545,-0.332920653,0.159429639,-0.471802565,0.047751271,-0.448097405,-0.027566138,-0.174209073,-0.174690717
G9_F_C_31_R,G9,F,C,31,R,2.854870179,1.049026371,0.24901104,0.069017779,0.242215021,0.023504719,0.266183061,-0.010148301,0.209258447,-0.053580776,0.199569868,-0.033227867,0.169851613,0.025074208,0.140239207,0.086266225,0.064342816,0.019431257,0.067892461,-0.004692538,-0.093157364,-0.028496104,-0.089402711,-0.098055512,-0.33138386,0.158163622,-0.471367719,0.049607064,-0.449001506,-0.027310071,-0.174250373,-0.175553706
G9_F_C_32_L,G9,F,C,32,L,2.139405891,0.760528169,0.250064943,0.070033223,0.23707897,0.025512774,0.263758232,-0.006644772,0.20841903,-0.052345487,0.197717536,-0.029821876,0.16605573,0.026944385,0.13590365,0.08804958,0.06742207,0.01931518,0.070042905,-0.005657536,-0.090759457,-0.031767567,-0.080748266,-0.098615787,-0.301619171,0.164498255,-0.480559594,0.050305067,-0.456463698,-0.032747651,-0.186312882,-0.187057786
G9_F_C_32_R,G9,F,C,32,R,2.136587212,0.759209795,0.251313903,0.070222151,0.240113701,0.026240723,0.265664572,-0.006587349,0.208758997,-0.051443921,0.197477213,-0.029558333,0.164897665,0.026350659,0.131316572,0.087239788,0.070040947,0.017705905,0.069517113,-0.007231428,-0.098159382,-0.032882946,-0.08249044,-0.099076244,-0.304646982,0.164470835,-0.477473332,0.050865541,-0.457152924,-0.029921968,-0.179177621,-0.186393415
G9_F_C_33_L,G9,F,C,33,L,2.600999243,0.955895695,0.251100961,0.069929741,0.240406491,0.023296465,0.267627245,-0.008065449,0.210536569,-0.053048448,0.19922238,-0.03218314,0.165105255,0.027241271,0.138219656,0.087377405,0.062457123,0.019615841,0.065164182,-0.004806755,-0.091086118,-0.031376647,-0.085808867,-0.100709854,-0.322599968,0.16340547,-0.471283189,0.048957953,-0.450222437,-0.026359534,-0.178839283,-0.183274317
G9_F_C_33_R,G9,F,C,33,R,2.591390048,0.95219443,0.251595398,0.069075537,0.238905712,0.024711779,0.266552362,-0.006698544,0.210556642,-0.053514857,0.197519424,-0.032530255,0.167213501,0.024800045,0.134500113,0.089890267,0.063050277,0.019488584,0.068162246,-0.004510696,-0.087107237,-0.031476558,-0.084134036,-0.101411369,-0.322458403,0.162934866,-0.470580427,0.048102819,-0.452069767,-0.024113981,-0.181705806,-0.184747635
G9_F_C_34_L,G9,F,C,34,L,2.562936605,0.941153712,0.248246588,0.068162219,0.238321586,0.02257401,0.263436289,-0.013219303,0.206365832,-0.053061817,0.196223138,-0.031494374,0.169721141,0.024604434,0.140247939,0.08780037,0.074676781,0.020776697,0.07429673,-0.001723342,-0.095929334,-0.027894124,-0.090646856,-0.095504167,-0.318599543,0.164474978,-0.477906657,0.046237369,-0.451845959,-0.035574291,-0.176607675,-0.176158659
G9_F_C_34_R,G9,F,C,34,R,2.582281566,0.948673336,0.248190482,0.068620838,0.241244513,0.022496447,0.265845217,-0.012892708,0.207889462,-0.053314292,0.19705845,-0.031480906,0.170240536,0.024005307,0.140431549,0.087458747,0.069024338,0.019602641,0.07101103,-0.003673281,-0.092623025,-0.027130652,-0.089009671,-0.093710106,-0.324014861,0.161700234,-0.474113959,0.04423829,-0.451771337,-0.032081561,-0.179402724,-0.173838998
G9_F_C_35_L,G9,F,C,35,L,2.885081547,1.059553165,0.251957786,0.070198193,0.238479164,0.021629116,0.265201398,-0.012931695,0.206036865,-0.058185962,0.194968855,-0.033990893,0.166872321,0.026036232,0.137259436,0.092915788,0.060692679,0.021800261,0.06206594,-0.003669604,-0.079426718,-0.029163918,-0.076289644,-0.098871808,-0.326356841,0.167115019,-0.476096762,0.050717818,-0.451922058,-0.030912076,-0.173442421,-0.182686471
G9_F_C_35_R,G9,F,C,35,R,2.878274782,1.057191081,0.251270085,0.069893813,0.241614689,0.022501967,0.265069757,-0.013911654,0.206587364,-0.057074649,0.195739724,-0.034451742,0.164869879,0.026580376,0.138947367,0.090950578,0.058734035,0.022766573,0.061776534,-0.003014767,-0.083639693,-0.030105404,-0.076447109,-0.099383611,-0.332093536,0.167586451,-0.47126902,0.052297775,-0.451035136,-0.029148324,-0.17012494,-0.185487381
G9_F_C_36_L,G9,F,C,36,L,2.954421834,1.083302975,0.251664485,0.068886039,0.240963194,0.021956204,0.27204069,-0.010258587,0.209321976,-0.055949762,0.19955718,-0.033355163,0.169968742,0.023811027,0.14110032,0.088679487,0.058555812,0.021305241,0.061853197,-0.004799099,-0.090096821,-0.028512017,-0.084290551,-0.095717215,-0.33326662,0.155876959,-0.471040132,0.048316264,-0.446579907,-0.027872403,-0.179751563,-0.172366976
G9_F_C_36_R,G9,F,C,36,R,2.960474696,1.085349626,0.250062287,0.068869472,0.240419095,0.021697119,0.270320743,-0.01148675,0.210038814,-0.055419252,0.198674634,-0.033021926,0.170289505,0.024094977,0.141399988,0.087580601,0.063852727,0.020103098,0.064202004,-0.003214499,-0.089224482,-0.027629393,-0.08452466,-0.094618364,-0.332985909,0.155861743,-0.471827574,0.04699269,-0.447246222,-0.030027827,-0.183450949,-0.169781689
G9_F_C_37_L,G9,F,C,37,L,2.290019034,0.828560129,0.255067254,0.074022607,0.238065646,0.025516695,0.264499759,-0.009603205,0.206612831,-0.054020438,0.193051025,-0.030650819,0.15830349,0.029005172,0.139149936,0.091484587,0.065259942,0.019193465,0.070236449,-0.004001411,-0.08995101,-0.034946686,-0.075888219,-0.101498877,-0.306837802,0.163747453,-0.472989919,0.05133939,-0.459867498,-0.02795542,-0.184711885,-0.191632514
G9_F_C_37_R,G9,F,C,37,R,2.291174012,0.829064355,0.251983238,0.073647968,0.237490218,0.024164362,0.265706158,-0.009978222,0.206497254,-0.055501949,0.192625288,-0.031242358,0.160795151,0.027652703,0.137590074,0.092493452,0.067660904,0.019784366,0.06715763,-0.004007878,-0.083140952,-0.033251654,-0.076018329,-0.098670631,-0.305560182,0.164495754,-0.476128818,0.048726997,-0.461116772,-0.029410689,-0.185540861,-0.188902221
G9_F_C_38_L,G9,F,C,38,L,2.918492765,1.071067307,0.248614842,0.071435853,0.237283851,0.022907363,0.263490588,-0.01202769,0.20622235,-0.059550105,0.193885143,-0.033153242,0.170665354,0.023282863,0.137064092,0.090818493,0.070626839,0.019883893,0.073419182,-0.00360657,-0.084673711,-0.027540318,-0.076043626,-0.096930473,-0.334876509,0.158696984,-0.473665034,0.048494626,-0.451041064,-0.02661259,-0.180972296,-0.176099087
G9_F_C_38_R,G9,F,C,38,R,2.929347497,1.074779701,0.248186787,0.072369005,0.23413306,0.023571362,0.265877166,-0.010638086,0.206869208,-0.057162819,0.195567656,-0.032112702,0.170435487,0.02375704,0.135438777,0.090089826,0.06940073,0.020299859,0.073080466,-0.003395032,-0.077130824,-0.030259965,-0.083221084,-0.103830531,-0.334941944,0.160755379,-0.470815681,0.051151836,-0.450430561,-0.025710974,-0.182449243,-0.178884198
G9_F_C_39_L,G9,F,C,39,L,2.33459163,0.847836985,0.244373389,0.069965904,0.235757451,0.022990135,0.26390408,-0.009406168,0.20425105,-0.054018263,0.19593572,-0.03190694,0.165304294,0.0270862,0.140777614,0.08839809,0.072068584,0.019477366,0.071021014,-0.003598375,-0.088287442,-0.03126654,-0.077049863,-0.099113569,-0.315801486,0.162748139,-0.478369454,0.051056144,-0.460735726,-0.027232014,-0.173149225,-0.185180107
G9_F_C_39_R,G9,F,C,39,R,2.351572616,0.855084303,0.245073222,0.068889126,0.236253236,0.021480602,0.263772257,-0.009134716,0.204826942,-0.052693992,0.194884865,-0.030925773,0.163467757,0.025563496,0.139764673,0.087133978,0.073562569,0.018487563,0.073328371,-0.004177147,-0.08693266,-0.030527947,-0.077430113,-0.0947894,-0.314415485,0.164471001,-0.482429248,0.04853906,-0.459395602,-0.029196222,-0.174330784,-0.183119629
G9_F_C_40_L,G9,F,C,40,L,2.477452699,0.907230895,0.245584798,0.070430271,0.239847731,0.02447617,0.264512741,-0.01122177,0.208673531,-0.052840077,0.197070155,-0.032128297,0.160894959,0.024929553,0.136130192,0.088297997,0.073569535,0.017327599,0.075125288,-0.00461912,-0.091169457,-0.03085795,-0.085949103,-0.097432751,-0.315260163,0.161662795,-0.477279405,0.047906757,-0.461328728,-0.026750206,-0.170422073,-0.179180972
G9_F_C_40_R,G9,F,C,40,R,2.460007725,0.90016449,0.245387274,0.073041294,0.240750673,0.025609083,0.266716653,-0.008522677,0.208946868,-0.052726201,0.197616445,-0.031316972,0.164592999,0.025278059,0.134796168,0.087205268,0.070459332,0.016880457,0.072097302,-0.005706783,-0.090266728,-0.033060414,-0.087272083,-0.100387684,-0.317411051,0.162913852,-0.47250081,0.048412409,-0.457120985,-0.023730838,-0.176792057,-0.183888853
G9_F_C_41_L,G9,F,C,41,L,2.681835038,0.986501276,0.249689555,0.07040684,0.237544075,0.023763702,0.263794176,-0.010647089,0.210433587,-0.053315543,0.197076978,-0.032019324,0.168571144,0.025911593,0.140781743,0.089246889,0.064848387,0.020508105,0.067542871,-0.003738867,-0.094565303,-0.031950044,-0.082976551,-0.100590005,-0.320982474,0.15927317,-0.473083232,0.051018131,-0.455335753,-0.025351412,-0.173339202,-0.182516147
G9_F_C_41_R,G9,F,C,41,R,2.656873899,0.977150206,0.250109474,0.07220912,0.242276177,0.02400577,0.265163485,-0.011914259,0.20955684,-0.055532306,0.1978377,-0.032482723,0.165735332,0.026477914,0.141619311,0.092192969,0.061887505,0.022698385,0.064161276,-0.002973055,-0.094636941,-0.030454374,-0.083815382,-0.101582307,-0.317585078,0.161603418,-0.469443909,0.050170124,-0.453630027,-0.028496691,-0.179235763,-0.185921984
G9_F_C_42_L,G9,F,C,42,L,2.895607981,1.0631951,0.252793189,0.067852883,0.240536334,0.020289517,0.267714805,-0.012994389,0.208829907,-0.056542904,0.195088759,-0.034421968,0.169817249,0.024203737,0.137410108,0.08908024,0.060605417,0.022783846,0.061541524,-0.002651602,-0.089978409,-0.02570507,-0.083058893,-0.096657669,-0.330878548,0.164676263,-0.474364146,0.050922799,-0.449373265,-0.033425367,-0.166684031,-0.177410316
G9_F_C_42_R,G9,F,C,42,R,2.909213582,1.067882798,0.250621354,0.067500643,0.243422453,0.020511326,0.269287875,-0.013129078,0.210560506,-0.056850391,0.197229588,-0.034160318,0.170216684,0.024568623,0.136501549,0.09033235,0.05715354,0.024066734,0.059756332,-0.002001053,-0.08743269,-0.025934667,-0.088222652,-0.097735028,-0.327194249,0.161775761,-0.473128024,0.050494363,-0.451007132,-0.032235611,-0.167765134,-0.177203653
G9_F_C_43_L,G9,F,C,43,L,2.930496933,1.07517201,0.251345264,0.071220812,0.239267473,0.024789211,0.270356045,-0.007916679,0.209726316,-0.053101303,0.201786901,-0.030114503,0.173330375,0.024663562,0.137637299,0.086919162,0.061402063,0.020036767,0.063991109,-0.003899795,-0.098311289,-0.032962831,-0.094162383,-0.103298877,-0.322560135,0.157855499,-0.469077267,0.052718229,-0.448461695,-0.026816604,-0.176270075,-0.18009265
G9_F_C_43_R,G9,F,C,43,R,2.947138347,1.080834648,0.250684234,0.070597774,0.24196135,0.02349798,0.269038679,-0.009770183,0.211053465,-0.053803663,0.200133269,-0.03192748,0.17372674,0.023937161,0.137136291,0.086090682,0.058818848,0.020444127,0.059810812,-0.004330865,-0.09425753,-0.031530295,-0.087618515,-0.098908985,-0.327406384,0.157815325,-0.47133401,0.051419508,-0.449298586,-0.025999286,-0.172448661,-0.177531799
G9_F_C_44_L,G9,F,C,44,L,2.461515157,0.900777078,0.24714737,0.071208095,0.238779386,0.024651284,0.26623475,-0.009045195,0.204468956,-0.05377536,0.194662251,-0.031413921,0.164877287,0.024999467,0.141004353,0.086816918,0.063274904,0.018747004,0.066105182,-0.004747685,-0.084001831,-0.032462746,-0.077154073,-0.101242501,-0.321986274,0.163883504,-0.476360276,0.053726472,-0.457770776,-0.025741255,-0.169281208,-0.18560408
G9_F_C_44_R,G9,F,C,44,R,2.458758895,0.899656708,0.247221036,0.071124366,0.240874189,0.024014255,0.266060043,-0.00958124,0.208204111,-0.054718761,0.195289708,-0.032108188,0.166406737,0.025981367,0.140644809,0.088736692,0.057136822,0.020601689,0.061320532,-0.004683619,-0.090503125,-0.033148152,-0.076144184,-0.101322856,-0.315070546,0.16609599,-0.476533702,0.053490524,-0.458477231,-0.027707542,-0.166429199,-0.186774523
G9_F_C_45_L,G9,F,C,45,L,3.039235757,1.111606088,0.252993202,0.067290989,0.241616493,0.021306381,0.268375935,-0.013684961,0.20832037,-0.054660472,0.195515319,-0.033079908,0.170468657,0.023698681,0.138271817,0.088123391,0.057876006,0.022269671,0.060645071,-0.002567957,-0.085492647,-0.027328982,-0.080711204,-0.095161132,-0.328938198,0.159965471,-0.476493131,0.048635777,-0.450792894,-0.029782352,-0.171654796,-0.175024594
G9_F_C_45_R,G9,F,C,45,R,3.051322552,1.11557512,0.250691261,0.068213649,0.243702505,0.023420826,0.266170504,-0.010315765,0.209747819,-0.053624749,0.198153653,-0.030847914,0.170351098,0.024151865,0.136547334,0.088037104,0.059813807,0.019997378,0.06161155,-0.005515548,-0.088161484,-0.031524394,-0.082236073,-0.097350722,-0.326734861,0.156962452,-0.474515147,0.051833743,-0.452222457,-0.025568179,-0.172919508,-0.177869747
G9_F_C_46_L,G9,F,C,46,L,2.7299813,1.004294759,0.250349077,0.071354664,0.241412406,0.024158816,0.265687676,-0.010098002,0.209819219,-0.054529545,0.19799291,-0.031373475,0.166190197,0.023731915,0.133699237,0.085725416,0.06137335,0.01738522,0.063438155,-0.005733511,-0.07921231,-0.031172539,-0.084921613,-0.099338335,-0.326535727,0.158690584,-0.478387619,0.053754923,-0.454282144,-0.024430475,-0.166622815,-0.178125655
G9_F_C_46_R,G9,F,C,46,R,2.73424851,1.00585663,0.252601111,0.071551699,0.241598844,0.02250792,0.266164916,-0.012021307,0.207630135,-0.055956873,0.197279497,-0.03247891,0.1669429,0.024327686,0.136954574,0.087149838,0.059112558,0.020776487,0.063569104,-0.004211308,-0.085229988,-0.031251633,-0.084953501,-0.097906722,-0.328260548,0.158183287,-0.475353522,0.051279262,-0.455094538,-0.023050144,-0.162961541,-0.17889928
G9_F_C_47_L,G9,F,C,47,L,2.832786551,1.041260874,0.25027776,0.069986119,0.242180848,0.02498772,0.268332214,-0.007265053,0.212375851,-0.053446576,0.198859008,-0.031925946,0.168450387,0.023688354,0.134818934,0.087726578,0.063750143,0.01823628,0.065381808,-0.00624417,-0.087379567,-0.030452995,-0.084582678,-0.098086306,-0.326443275,0.15620453,-0.472188266,0.048052386,-0.448487623,-0.022955122,-0.185345543,-0.178505797
G9_F_C_47_R,G9,F,C,47,R,2.844343847,1.045332407,0.251340624,0.07326411,0.244197801,0.024529637,0.266635958,-0.011238977,0.213426895,-0.055934212,0.198630948,-0.032916812,0.165075319,0.024250393,0.135849118,0.088468774,0.061007195,0.019154314,0.064884802,-0.004938578,-0.086445978,-0.029260531,-0.086604015,-0.099413249,-0.32945759,0.158478906,-0.469792357,0.049080879,-0.448551368,-0.024704236,-0.180197353,-0.178820417
G9_F_C_48_L,G9,F,C,48,L,2.900168773,1.064768933,0.255394654,0.072811285,0.242452177,0.024241289,0.271961566,-0.007678604,0.212115251,-0.052146405,0.197732656,-0.032849234,0.170642042,0.025850668,0.142114219,0.088814114,0.056238688,0.021627461,0.057529371,-0.003612582,-0.099640759,-0.031805788,-0.096218215,-0.104028431,-0.315605207,0.155429978,-0.468259923,0.051941528,-0.450275063,-0.027122553,-0.176181459,-0.181472725
G9_F_C_48_R,G9,F,C,48,R,2.913013899,1.069188249,0.252466705,0.072515131,0.244144508,0.025412954,0.270934775,-0.007002703,0.211478789,-0.052778894,0.200435584,-0.030580081,0.170272099,0.024981022,0.140505456,0.086732822,0.058860928,0.020762914,0.060488075,-0.004801461,-0.0970693,-0.031239728,-0.098245364,-0.104703896,-0.321197686,0.154504501,-0.467031294,0.051359341,-0.448560935,-0.023585212,-0.177482339,-0.18157671
G9_F_C_49_L,G9,F,C,49,L,2.923048652,1.07262713,0.252256225,0.066830919,0.242043496,0.020399699,0.268347491,-0.012944349,0.207224575,-0.053795777,0.197352333,-0.032777969,0.168636744,0.024396394,0.139267158,0.088526199,0.061125674,0.023256393,0.063034819,-0.002722457,-0.092483528,-0.027326434,-0.083172622,-0.094743746,-0.325433772,0.15955325,-0.474155333,0.0493894,-0.453218362,-0.03151088,-0.170824898,-0.176530642
G9_F_C_49_R,G9,F,C,49,R,2.918059109,1.070918706,0.250079821,0.06746151,0.240183618,0.020798361,0.265753703,-0.013753497,0.207877845,-0.055331715,0.194490391,-0.035020041,0.169958895,0.022211117,0.137470727,0.090224486,0.060635621,0.023407412,0.064596857,-0.004081788,-0.081122004,-0.026799965,-0.079229236,-0.093339399,-0.331433436,0.159936951,-0.476396757,0.049749115,-0.454890232,-0.029043465,-0.167975812,-0.176419082
G9_F_C_50_L,G9,F,C,50,L,3.023524202,1.106423105,0.251538548,0.068916203,0.238063461,0.021599853,0.267003138,-0.010689591,0.211411135,-0.056298512,0.198796114,-0.032612626,0.173791171,0.024231713,0.137696201,0.09024493,0.066824595,0.021466011,0.067609271,-0.002359052,-0.094041132,-0.026891241,-0.092865011,-0.098546429,-0.334325606,0.155084542,-0.46378177,0.048938321,-0.451914267,-0.026149542,-0.17580585,-0.176934581
G9_F_C_50_R,G9,F,C,50,R,3.054926582,1.11675556,0.250457464,0.067171053,0.242525325,0.020211046,0.269455546,-0.012190883,0.21014721,-0.055146906,0.199528838,-0.033248183,0.169832225,0.023610349,0.134928739,0.091664581,0.065513887,0.021981974,0.065921893,-0.002671299,-0.089957799,-0.026425676,-0.090112458,-0.098132363,-0.334046167,0.155376194,-0.468090037,0.046563633,-0.45066228,-0.025337525,-0.175442385,-0.173425994
G9_F_D_01_L,G9,F,D,1,L,2.986733137,1.094180194,0.254758977,0.06823588,0.240225721,0.021174244,0.265505641,-0.011527325,0.210216609,-0.055871197,0.200589508,-0.033616043,0.168536773,0.025608128,0.136815065,0.088106367,0.059930316,0.022177626,0.061487599,-0.00292096,-0.094193511,-0.028823591,-0.083017841,-0.094684607,-0.325341179,0.157671026,-0.476590131,0.051483588,-0.450234205,-0.028613463,-0.168689341,-0.178399672
G9_F_D_01_R,G9,F,D,1,R,2.998582372,1.098139634,0.251926975,0.067426034,0.245565271,0.02302724,0.270947266,-0.01006845,0.21244822,-0.053094625,0.201968652,-0.03275777,0.168698384,0.023996622,0.138355801,0.082493069,0.057854194,0.021447849,0.059424637,-0.003578814,-0.098762443,-0.026877251,-0.09015713,-0.094496006,-0.327381432,0.152399477,-0.475323938,0.051350504,-0.447421699,-0.026424317,-0.168142759,-0.174843563
G9_F_D_02_L,G9,F,D,2,L,2.989649473,1.095156148,0.252924281,0.069857069,0.235506988,0.022636748,0.266217653,-0.013436481,0.208000893,-0.055404401,0.195709307,-0.032941616,0.168919609,0.026806454,0.141576407,0.088424462,0.061003516,0.021688992,0.064430875,-0.001995061,-0.090519641,-0.029350101,-0.082135687,-0.099247443,-0.321575773,0.161954347,-0.476666033,0.048105792,-0.454663376,-0.027135225,-0.168729019,-0.179963535
G9_F_D_02_R,G9,F,D,2,R,2.989316782,1.09504486,0.252372678,0.06708682,0.235879161,0.020751433,0.270303701,-0.009864798,0.209887415,-0.055479317,0.197030785,-0.031970701,0.169664331,0.026537332,0.138081346,0.087694562,0.060164369,0.021916373,0.063752735,-0.003456416,-0.094229651,-0.029832528,-0.081434583,-0.098640859,-0.324052361,0.16099083,-0.475221897,0.049002735,-0.453004493,-0.027180847,-0.169193535,-0.17755462
G9_F_D_03_L,G9,F,D,3,L,2.685013136,0.98768562,0.249372387,0.069643335,0.236446612,0.023702793,0.270807919,-0.008477457,0.210750031,-0.051068877,0.197785461,-0.032096294,0.168797627,0.025403398,0.143544848,0.086488037,0.060633333,0.020029618,0.063760154,-0.00566486,-0.084418961,-0.031679391,-0.088370232,-0.098292491,-0.325109975,0.156874957,-0.470970303,0.052041893,-0.452935747,-0.027890513,-0.180093153,-0.179014148
G9_F_D_03_R,G9,F,D,3,R,2.681313043,0.986306616,0.247225587,0.069010144,0.241226783,0.024116507,0.269280949,-0.010446806,0.210584655,-0.051452604,0.197860422,-0.032281494,0.170679032,0.024850011,0.142909985,0.085175675,0.059354273,0.02152923,0.063787727,-0.005185521,-0.090245313,-0.031227324,-0.086003496,-0.095405682,-0.322787029,0.156548891,-0.472610429,0.050963616,-0.454338316,-0.028957399,-0.176924832,-0.177237243
G9_F_D_04_L,G9,F,D,4,L,2.873495672,1.055529293,0.252257878,0.06788086,0.245186882,0.022821602,0.268782609,-0.007357602,0.212095239,-0.050717187,0.201762826,-0.031334069,0.170746003,0.023935966,0.137572852,0.085403829,0.058990645,0.019598262,0.062555077,-0.004694818,-0.097344531,-0.030615781,-0.094860956,-0.096042047,-0.315569415,0.152034065,-0.475069449,0.047904743,-0.454780816,-0.025820093,-0.172324844,-0.172997731
